,device,endlatitude,endlocaltime,endlongitude,filedate,filetimeutc,numbsmtx,numinforms,numintersectionencounters,numnormalbsmrx,numwarnings,startlatitude,startlocaltime,startlongitude,utctime,uuid,tripid,tripdistance,avgspeed,utctime(datetime),tripdistance_miles,avgspeed_mph,endlocaltime(datetime),startlocaltime(datetime)
1020,100148,40.27918725,52795559,-83.532048338,20200617,142805,6963.0,0.0,0.0,0,0,40.29505463,52369016.0,-83.506685051,1592404085106,790934a6d74cfa02ba652baab1babc4a,70a90f07b563ede0624df7b491ed4971,2784.960838703,16.485562845,2020-06-17 14:28:05.106,1.7304939013057217,36.87714241401779,1970-01-01 14:39:55.559,1970-01-01 14:32:49.016
1021,103443,40.113035677,13424618,-83.154578692,20200619,31327,19259.0,0.0,0.0,0,0,40.295099575,11889371.0,-83.506701555,1592536407464,792c30729e61ef323016b61752a4ab65,97a691259b9178891bc5647293f599e3,36158.729967342,28.101606268,2020-06-19 03:13:27.464,22.467986198537265,62.86148347807235,1970-01-01 03:43:44.618,1970-01-01 03:18:09.371
1022,100943,40.071982345,61302237,-83.149713838,20200601,164835,12409.0,0.0,1.0,0,0,40.108432551,60516358.0,-83.070392588,1591030115858,79524ac299d2a49fa082bdb0679da2b5,7bf3b8587a6cb00e0abe7072aeea9412,7882.942282979,14.495941063,2020-06-01 16:48:35.858,4.898231729316945,32.426486619326546,1970-01-01 17:01:42.237,1970-01-01 16:48:36.358
1023,101260,40.096281195,77701486,-83.092776343,20200621,213147,1852.0,0.0,0.0,62,0,40.090614769,77508081.0,-83.093717427,1592775107570,798467304b0b90d2ce4f88009fd981be,b5c3da8b85c0cac8ca661ec3702e2f1d,634.277262837,6.144776973,2020-06-21 21:31:47.570,0.3941214970862895,13.745470364963941,1970-01-01 21:35:01.486,1970-01-01 21:31:48.081
1024,100943,40.072042246,78792599,-83.159108047,20200619,211436,24971.0,0.0,3.0,0,0,40.28538836,77143130.0,-83.527025396,1592601276665,79b9d796bdeb34e34554c69f80798924,57f3ae7a6270ab63f5a53495caa8aa89,39282.60580151,27.841157649,2020-06-19 21:14:36.665,24.40907204949007,62.27887669026041,1970-01-01 21:53:12.599,1970-01-01 21:25:43.130
1025,101576,45.997484607,2951712,-83.853684182,20200628,2221,17087.0,0.0,0.0,0,0,45.998743923,1341953.0,-83.746393523,1593303741451,79ef47bc089d761b9d495824c1ff1a27,c24cb17169649f7ebf30e4705d4bca79,8312.548743285,14.869902476,2020-06-28 00:22:21.451,5.165176725163744,33.26301421709255,1970-01-01 00:49:11.712,1970-01-01 00:22:21.953
1026,102645,40.08465434,63884185,-83.14435892,20200614,172840,10930.0,0.0,0.0,0,0,40.051115631,62921398.0,-83.05210418,1592155720798,79f3ff70c8b65fd9f25d8ee76c105be4,1c1155ac760e323a0b4713a4771b244d,8706.77509359,11.243492932,2020-06-14 17:28:40.798,5.410137546679112,25.15096960793918,1970-01-01 17:44:44.185,1970-01-01 17:28:41.398
1027,103443,40.295125586,47461368,-83.506675135,20200612,124347,18639.0,0.0,0.0,0,0,40.113051326,45988529.0,-83.154853143,1591965827654,7a1eabd7f0a583b48ac864934715171a,4fbd14f44dc536a34a61314cc4d7fb55,36138.13061753,28.686767315,2020-06-12 12:43:47.654,22.455186359945234,64.17045105583992,1970-01-01 13:11:01.368,1970-01-01 12:46:28.529
1028,100085,40.269093943,81434842,-83.375485,20200619,221123,16671.0,0.0,0.0,0,0,40.257017023,80108904.0,-83.388704778,1592604683685,7a44d29872cdb1fd6bcb4e906e859027,96c6fe6cb2864b101fe1f14195359012,1750.122030796,8.369530733,2020-06-19 22:11:23.685,1.0874750763977414,18.722101251941794,1970-01-01 22:37:14.842,1970-01-01 22:15:08.904
1029,101735,40.099790941,16080021,-83.017457841,20200620,41531,8828.0,0.0,1.0,0,0,40.095226108,15354159.0,-83.131707109,1592626531425,7a483e45b85ee80a8e45d54ce16b26fb,449a03e65a090dc72fce170153053ee5,9755.470076665,17.445570612,2020-06-20 04:15:31.425,6.061766197007408,39.024617964296596,1970-01-01 04:28:00.021,1970-01-01 04:15:54.159
1030,100943,42.120573868,69118398,-88.032419671,20200618,190504,3887.0,0.0,0.0,0,0,42.135265602,68725662.0,-88.032755478,1592507104801,7a6a0c5f757c4aa1c5bcdf2c8e506098,9147179d46aa37f4441e601c0be3698c,1632.131925116,4.777389974,2020-06-18 19:05:04.801,1.014159446441254,10.686713707923676,1970-01-01 19:11:58.398,1970-01-01 19:05:25.662
1031,100085,40.295127115,44939151,-83.506687212,20200618,121545,10416.0,0.0,0.0,561,0,40.269011571,44250491.0,-83.375511436,1592482545098,7a903b0afc738d1c56c8aaae0f766e4a,d5e223002742de7a87505a3b841ef85b,11526.131079907,25.793386236,2020-06-18 12:15:45.098,7.162003595252893,57.69814391585841,1970-01-01 12:28:59.151,1970-01-01 12:17:30.491
1032,101260,40.084029499,77600894,-83.141587682,20200607,212502,6411.0,0.0,0.0,0,0,40.096669751,77106946.0,-83.092801324,1591565102847,7acfab7cd24fcd42a0e53cb4e64c5819,d1dd80703075ae924a7352225edfcbe1,4390.916063517,11.850202384,2020-06-07 21:25:02.847,2.728387905303622,26.508139579974472,1970-01-01 21:33:20.894,1970-01-01 21:25:06.946
1033,100085,40.133553472,9950778,-83.124118441,20200630,23929,5975.0,0.0,0.0,0,0,40.101233139,9609747.0,-83.115504401,1593484769658,7ae2a8c23138693c85ca9ff82a54da88,60fc824305e321a2ea38e8e46585ddfe,3663.107086491,10.195619335,2020-06-30 02:39:29.658,2.276148513439999,22.80694385450983,1970-01-01 02:45:50.778,1970-01-01 02:40:09.747
1034,103443,40.113034194,3189420,-83.154599037,20200606,509,30033.0,0.0,0.0,0,0,40.295038918,564448.0,-83.50665185,1591401909789,7ae2f829de780dbc322d75c2d6b2a6bc,75717d0ef204532f715b333c4622625b,36150.123000376,19.208584856,2020-06-06 00:05:09.789,22.462638078866636,42.96836729000728,1970-01-01 00:53:09.420,1970-01-01 00:09:24.448
1035,101392,40.122101482,83714993,-83.151644935,20200625,230029,11018.0,0.0,0.0,0,0,40.12646263,82833610.0,-83.121193443,1593126029909,7ae4759fbee3010cdb784571d8ca62a6,cafa290b155d61e879db5015646b3a71,2640.43474813,13.644319243,2020-06-25 23:00:29.909,1.6406895798802863,30.521463452431753,1970-01-01 23:15:14.993,1970-01-01 23:00:33.610
1036,101228,40.241152458,69854846,-83.395895057,20200625,191348,6053.0,0.0,4.0,0,0,40.266705531,69484911.0,-83.374780991,1593112428389,7afe9007e05b1ba6cdd122aa142a36ad,dc2fa03952363627f298c7cac5b84513,3358.212550212,12.363570749,2020-06-25 19:13:48.389,2.086695890537781,27.65651155155677,1970-01-01 19:24:14.846,1970-01-01 19:18:04.911
1037,101260,40.102583371,79209746,-83.163624474,20200620,215421,3393.0,0.0,0.0,413,0,40.030989765,78862211.0,-83.121610059,1592690061612,7b230dfc4d53103238df4ac54e9bdd85,d7ab31f3f3aa98ceabf56e0763c40b8b,8720.146984603,9.410116836,2020-06-20 21:54:21.612,5.418446451969751,21.049825350607765,1970-01-01 22:00:09.746,1970-01-01 21:54:22.211
1038,100810,40.300393352,85945509,-83.068728736,20200619,234629,3465.0,0.0,0.0,0,0,40.286020379,85753989.0,-83.068776047,1592610389173,7b2e7a61dfc05f345d6ab624bf9a48c5,aa47713463e31d68c9b8cd9a95cdf632,1595.983911975,8.56178171,2020-06-19 23:46:29.173,0.9916981193678177,19.152154306527876,1970-01-01 23:52:25.509,1970-01-01 23:49:13.989
1039,103940,40.304500768,72139108,-83.530161125,20200602,200049,683.0,0.0,0.0,386,0,40.286020379,72049478.0,-83.068776047,1591128049478,7b313d2734b1cfeb281680835549900b,f42345299adcf3a35e5a1af83692c901,39282.820453127,8.456944237,2020-06-02 20:00:49.478,24.40920542777998,18.91763963096014,1970-01-01 20:02:19.108,1970-01-01 20:00:49.478
1040,102816,40.235999589,72304990,-83.356828505,20200623,195954,3025.0,0.0,4.0,1,0,40.233235419,71995160.0,-83.34824613,1592942394561,7ba485afa5c8512fa94f02a9cffa1205,e5daca3eea78d22b380e9f9082bf5005,792.23963544,4.067916089,2020-06-23 19:59:54.561,0.49227473451298825,9.099666317296869,1970-01-01 20:05:04.990,1970-01-01 19:59:55.160
1041,100416,40.303857472,67854283,-83.524395226,20200618,184937,0.0,0.0,0.0,0,0,40.233235419,67777015.0,-83.34824613,1592506177015,7bccf33396ec7dcb11d8973ca12459d4,26f01455c2ed1a4cbd8c736ec831d05e,16911.051316075,21.300755743,2020-06-18 18:49:37.015,10.50803686732084,47.64841882842116,1970-01-01 18:50:54.283,1970-01-01 18:49:37.015
1042,103540,40.135426118,57826906,-82.759778612,20200628,155744,3580.0,0.0,0.0,0,0,40.063695736,57465371.0,-82.862268197,1593359864785,7bddddea576839da6605b810a337b294,1a587657a35df434db6c668ef48379fc,11824.166800424,19.999741488,2020-06-28 15:57:44.785,7.347194348946261,44.73813372530418,1970-01-01 16:03:46.906,1970-01-01 15:57:45.371
1043,102629,40.025218592,68696853,-83.034470177,20200620,183946,14572.0,0.0,1.0,0,0,40.125676676,67412231.0,-83.178228564,1592678386124,7bf6fcae96bcd05dd7527bc07a03fe05,e16032b7aeb5404fb6f09c2f60fa3cf8,16576.866882681,19.91059954,2020-06-20 18:39:46.124,10.300384351758375,44.53872892836963,1970-01-01 19:04:56.853,1970-01-01 18:43:32.231
1044,100085,40.295080854,67260108,-83.506641275,20200618,181310,19067.0,0.0,2.0,175,0,40.095037635,65591550.0,-83.131489038,1592503990968,7bff2163c49827c0821a7f12e5bd0be7,ddf9cfa44651cdc690d0bbd372a0da22,38907.983305864,26.61735531,2020-06-18 18:13:10.968,24.17629249474802,59.541309670788046,1970-01-01 18:41:00.108,1970-01-01 18:13:11.550
1045,101315,40.235612113,57873990,-83.187865871,20200605,155232,8583.0,0.0,0.0,0,0,40.233567754,57265127.0,-83.3280547,1591372352416,7c174e3081b1d219b446eed990577bcd,1bdce3c02ce411a14bdd13e1bd123fb0,11932.356158307,21.1131425,2020-06-05 15:52:32.416,7.41442007844338,47.228740086123004,1970-01-01 16:04:33.990,1970-01-01 15:54:25.127
1046,101160,40.105885499,78040689,-83.104679819,20200628,214019,120.0,0.0,0.0,0,0,40.105868666,78020583.0,-83.104668986,1593380419984,7c1974a734513bed9df6031345332fda,3c16b7090955fa3ade1c87e90b7fa37a,2.084889578,4.467615098,2020-06-28 21:40:19.984,0.001295489921971438,9.993767259813689,1970-01-01 21:40:40.689,1970-01-01 21:40:20.583
1047,101032,40.114135437,5261337,-83.077315609,20200616,10817,11056.0,0.0,0.0,0,0,39.977034884,4352752.0,-83.019813477,1592269697359,7c1c2e1d5601f5e81d565e95f6b8cdf0,3cabc97649d6bb6cc2cf4bdd2198a865,15994.369457533,21.223208982,2020-06-16 01:08:17.359,9.938437344196737,47.474951718075566,1970-01-01 01:27:41.337,1970-01-01 01:12:32.752
1048,100134,40.055009962,82099439,-82.906198257,20200616,224129,4074.0,0.0,0.0,144,0,40.049093804,81689699.0,-82.918085677,1592347289112,7c568bec2453377d7e6cc66c8c2b64f8,560201424f4d98a0a5c156e1e9fe5f86,1208.475025892,3.844854485,2020-06-16 22:41:29.112,0.750911335313538,8.600691874316167,1970-01-01 22:48:19.439,1970-01-01 22:41:29.699
1049,102434,40.29513334,42241807,-83.506681197,20200602,110031,28988.0,0.0,1.0,5126,0,40.050594688,40078805.0,-83.020137908,1591095631693,7c8cf98699acdf9e8c1f50492966cdea,b9e339479bc7f04d92519ab027924199,49545.803734757,28.156271248,2020-06-02 11:00:31.693,30.786325612469692,62.983765517907635,1970-01-01 11:44:01.807,1970-01-01 11:07:58.805
1050,100625,40.069181643,63399688,-83.159740392,20200620,172658,7076.0,0.0,0.0,0,0,40.127674523,62819429.0,-83.160177279,1592674018830,7c8f8cca8bbae7d9fdf9ef40ec551310,1a04fe19fe431f35be573031a476ede8,6494.952900725,11.800800231,2020-06-20 17:26:58.830,4.035775378876394,26.397630145212126,1970-01-01 17:36:39.688,1970-01-01 17:26:59.429
1051,100614,40.295148678,42151640,-83.506711162,20200615,111028,0.0,0.0,0.0,0,0,40.06079179,40433682.0,-83.16056649,1592219428111,7cdc40c151902cdf98bfd5045296a23c,3d0e6e51ffb20c0bf5c68e310ebf2e19,39323.53973354,27.064579608,2020-06-15 11:10:28.111,24.43450720776948,60.54172162416925,1970-01-01 11:42:31.640,1970-01-01 11:13:53.682
1052,101160,40.104180884,63497912,-83.063997225,20200628,154036,,0.0,4.0,143,0,40.122189237,56765842.0,-83.068366163,1593358836560,7d26e282a4dfe18f1bfc393f52dc7ca1,6b25871c1c38c343cb3dfdd85acba93c,2033.983720553,7.426344165,2020-06-28 15:40:36.560,1.2638584984237382,16.612253640540775,1970-01-01 17:38:17.912,1970-01-01 15:46:05.842
1053,101228,40.259217118,70290627,-83.374468979,20200622,192741,2030.0,0.0,2.0,0,0,40.122189237,70061379.0,-83.068366163,1592854061379,7d34e5149f1c49ddb28d7853a5b7608e,084460103429f7548213db3d887da2d5,30182.183644351,8.618782895,2020-06-22 19:27:41.379,18.754333633274026,19.279662286496567,1970-01-01 19:31:30.627,1970-01-01 19:27:41.379
1054,102701,40.263288505,11550985,-83.374250803,20200611,30844,3875.0,0.0,0.0,0,0,40.241260125,11324766.0,-83.338530755,1591844924168,7d36c5ffe1a762d2230b41fc693de689,49bbe2ff4d3d4f74acc64b241dc580fd,3901.107902191,19.502340776,2020-06-11 03:08:44.168,2.424035318292324,43.625480365166034,1970-01-01 03:12:30.985,1970-01-01 03:08:44.766
1055,100810,40.274277173,62781840,-83.069511792,20200606,172239,1945.0,0.0,0.0,0,0,40.241260125,62559255.0,-83.338530755,1591464159255,7d733b37802c28cd0c6dd5cf4e2bb7ad,cb4216d0624904099640f7bb6197a361,23177.735361135,4.726550287,2020-06-06 17:22:39.255,14.401972599083816,10.57298860218052,1970-01-01 17:26:21.840,1970-01-01 17:22:39.255
1056,100968,40.058459917,63505227,-83.036603944,20200607,172645,6918.0,0.0,0.0,0,0,40.071418744,62806053.0,-83.078730591,1591550805553,7d94a636790ad95e628550883b59b9c9,9d44fccc54e7961b0d7c6b7756135010,3871.288090914,7.655287975,2020-06-07 17:26:45.553,2.405506152339323,17.12438619952941,1970-01-01 17:38:25.227,1970-01-01 17:26:46.053
1057,102645,40.098345406,60367849,-83.158912379,20200607,145857,,0.0,2.0,295,0,40.098301914,54118747.0,-83.158766028,1591541937114,7dbe14beb3d9437197e6f75c227cc7fb,ed383ead017dd072dd27d0ea79190f37,13.381305116,9.080438229,2020-06-07 14:58:57.114,0.008314754941234036,20.312355538051055,1970-01-01 16:46:07.849,1970-01-01 15:01:58.747
1058,101735,40.145609282,46699900,-82.922926866,20200624,122537,18994.0,0.0,0.0,0,0,40.099781883,44996143.0,-83.017305939,1593001537568,7dc82a2515c9ee95d2507054c82a31ca,6f7d3d850e304b6b4bfedf3b32f5adbb,9519.159759742,13.928744332,2020-06-24 12:25:37.568,5.914929819070647,31.157704059549026,1970-01-01 12:58:19.900,1970-01-01 12:29:56.143
1059,103540,40.090940373,69970673,-82.791181826,20200607,191448,6790.0,0.0,0.0,0,0,40.188870397,69404319.0,-82.757254172,1591557288120,7de36b6d6615689994b81dd6af02c953,1820979cd8a3c5aabccffe81200d6db2,11251.710720627,21.0295751,2020-06-07 19:14:48.120,6.991486742186719,47.04180519406356,1970-01-01 19:26:10.673,1970-01-01 19:16:44.319
1060,102752,40.159960472,5175339,-83.244164615,20200608,5924,17662.0,0.0,1.0,0,0,40.235655282,4419063.0,-83.366370226,1591577964679,7e07c26067aa15972875b8064a558d79,6d09db1f523cc37654c55759842c275e,13376.007575289,17.838033958,2020-06-08 00:59:24.679,8.311463203064902,39.902533194659114,1970-01-01 01:26:15.339,1970-01-01 01:13:39.063
1061,101735,40.186110512,61113079,-83.021210757,20200613,163957,11086.0,0.0,0.0,0,0,40.099791752,60163688.0,-83.017303997,1592066397377,7e3e3847afcc7a05783f68eef7262eec,d7f0b5937b28028537741cf67f373758,9590.389163416,10.941938968,2020-06-13 16:39:57.377,5.959189704860964,24.476412810546464,1970-01-01 16:58:33.079,1970-01-01 16:42:43.688
1062,101860,40.223816019,62086835,-83.369119211,20200608,165857,9442.0,0.0,0.0,268,0,40.155323924,61138136.0,-83.22400608,1591635537537,7e6271c3715db40dd074a58614d4c9f3,b5fb7ee7792513198bcea2c146807ee0,14510.197759888,22.432419421,2020-06-08 16:58:57.537,9.016216092259366,50.17987759696629,1970-01-01 17:14:46.835,1970-01-01 16:58:58.136
1063,102429,40.064560238,77360867,-83.081399312,20200622,212516,3196.0,0.0,0.0,0,0,40.064260065,77312362.0,-83.072141648,1592861116167,7e8e065f3d01fa5ba55ca5ea53715414,1110577d07a9cce739a10787f9b77e30,790.507329643,12.204504563,2020-06-22 21:25:16.167,0.4911983299276006,27.300690737337145,1970-01-01 21:29:20.867,1970-01-01 21:28:32.362
1064,101084,40.285363974,57983350,-83.526978651,20200626,153741,18428.0,1.0,0.0,0,1,40.095523687,56344187.0,-83.125354494,1593185861577,7ebd78a26e9897d7301f0cfb558ab94c,599165d1bbd3032a312cc104ca9bfc89,40175.045342132,27.533386237,2020-06-26 15:37:41.577,24.963608099285903,61.59041186209534,1970-01-01 16:06:23.350,1970-01-01 15:39:04.187
1065,102013,40.22849719,64676709,-83.312095913,20200616,174622,6864.0,0.0,0.0,0,0,40.254186915,64225365.0,-83.372305183,1592329582454,7edfb8dceaa3c49ae7392e5ae86e0f84,d05c967068d8898b2ca68d722c7ab7bd,5863.950220189,21.696047575,2020-06-16 17:46:22.454,3.643688612269059,48.53266119981118,1970-01-01 17:57:56.709,1970-01-01 17:50:25.365
1066,101735,40.274334591,75003684,-83.503590249,20200611,203816,6839.0,0.0,0.0,351,0,40.295040952,74684454.0,-83.506657263,1591907896034,7ee6c70f1059afb620b23e3c583d369f,1145d93d78f94e785fcb035f9d09d93a,2313.981958381,14.372446209,2020-06-11 20:38:16.034,1.4378412834611602,32.15023658399714,1970-01-01 20:50:03.684,1970-01-01 20:44:44.454
1067,100334,40.186904609,64358840,-83.020726496,20200621,173509,10021.0,0.0,,0,0,40.196106989,63497261.0,-83.102545817,1592760909093,7ee9939521c8269021a02ab58b768a33,192847ff2711f508f7666997479d3375,7041.840218948,13.818674427,2020-06-21 17:35:09.093,4.375595298687938,30.911484770565902,1970-01-01 17:52:38.840,1970-01-01 17:38:17.261
1068,102752,39.045797685,80022659,-82.934359993,20200606,220926,2363.0,0.0,0.0,0,0,39.044494353,79766932.0,-82.934265844,1591481366432,7ef246aa250e13f85e774575c8d0d66a,9b22ca4fbccfff05e26fbb9abc7a16b0,144.920543658,1.787201827,2020-06-06 22:09:26.432,0.09004942313331513,3.997855391201342,1970-01-01 22:13:42.659,1970-01-01 22:09:26.932
1069,102816,40.267498444,57654382,-83.398176627,20200624,154444,9613.0,0.0,3.0,0,0,40.240178624,56684890.0,-83.350249186,1593013484292,7ef7fe51f296778b4ae46c4578ed04d8,b6e3eb1cb410bc87055334cc844c5480,5082.196840945,21.397960781,2020-06-24 15:44:44.292,3.1579297332548357,47.865860238422705,1970-01-01 16:00:54.382,1970-01-01 15:44:44.890
1070,100085,40.086665105,49364738,-83.089372428,20200627,132402,10846.0,0.0,1.0,0,0,40.133547693,48584163.0,-83.124177078,1593264242633,7f25670342054ecb00463cf1360124e4,98d6a59c8c9b80b05de6e60262410c95,5992.013009007,9.253521324,2020-06-27 13:24:02.633,3.7232631154196887,20.699531275014735,1970-01-01 13:42:44.738,1970-01-01 13:29:44.163
1071,102163,40.110860546,78663588,-83.18920833,20200623,211731,20033.0,0.0,2.0,0,0,40.285431987,76897907.0,-83.526960048,1592947051685,7f3446b1a7ef905160483074792a063b,7b951b37483d9588639606c2ed585020,34681.212725957,23.975539561,2020-06-23 21:17:31.685,21.549899832740625,53.63173797320928,1970-01-01 21:51:03.588,1970-01-01 21:21:37.907
1072,103540,40.146321609,55926136,-82.700984706,20200606,152059,6637.0,0.0,0.0,0,0,40.188901038,55376485.0,-82.7566479,1591456859105,7f58d9f137b8d2c7153eaf8e8fa3e5d4,a8e84e5b0f468cedebd5c86504791a21,6696.011647274,16.786937233,2020-06-06 15:20:59.105,4.160707453278293,37.5512975114632,1970-01-01 15:32:06.136,1970-01-01 15:22:56.485
1073,100810,40.290769789,84485143,-83.073318974,20200602,232354,2412.0,0.0,0.0,0,0,40.2859992,84388934.0,-83.068776132,1591140234319,7f91106347e51746943a47b3da7e2854,d30d7e4a0bbe892a51ae0f820cfb0bf1,655.617047889,9.340658984,2020-06-02 23:23:54.319,0.4073814206638358,20.89445260876943,1970-01-01 23:28:05.143,1970-01-01 23:26:28.934
1074,100085,40.285362468,44009800,-83.526989919,20200624,114203,19845.0,0.0,1.0,0,0,40.138386416,42250635.0,-83.144352323,1592998923307,7fa3e132367c2b4959c0eddfa78aa339,3ff1d69c9075fb68a3eb0f5cba3ad854,36433.296358804,25.455280612,2020-06-24 11:42:03.307,22.6385937917664,56.94182340897259,1970-01-01 12:13:29.800,1970-01-01 11:44:10.635
1075,100134,39.286626965,6814882,-81.524667093,20200613,15139,1112.0,0.0,0.0,0,0,39.288757426,6700471.0,-81.531117793,1592013099872,7fb7e745e6820f9870abbd21e18a6a2d,dba1ef77a20fe083e2db126bae794cd8,604.707570084,6.122028501,2020-06-13 01:51:39.872,0.3757477475306652,13.694583498101537,1970-01-01 01:53:34.882,1970-01-01 01:51:40.471
1076,100085,40.09628134,76152249,-83.092767445,20200619,210154,4298.0,0.0,0.0,0,0,40.086663449,75714907.0,-83.089338183,1592600514321,7fb9fa4d51f0a805528b49b021870daa,41aad5e64b6d6a90c9195cfe97ca482f,1107.254396963,3.443796954,2020-06-19 21:01:54.321,0.6880157718952964,7.7035520055741635,1970-01-01 21:09:12.249,1970-01-01 21:01:54.907
1077,100426,40.096385279,46291619,-83.092595588,20200609,124029,6032.0,0.0,,0,0,40.127113946,45683762.0,-83.115476484,1591706429253,7fd477681b59a3737b3218f001381afe,5e991557dcc6e00f738b2d45e2fec99a,3930.274084832,9.068987938,2020-06-09 12:40:29.253,2.4421583383661445,20.286741974482794,1970-01-01 12:51:31.619,1970-01-01 12:41:23.762
1078,101260,40.295157896,62707109,-83.506699851,20200619,165606,20297.0,0.0,1.0,282,0,40.091722375,61172059.0,-83.158281064,1592585766463,7fe74ee5e4d18efecd075f48c2ee305c,25b5130bcbc884ae1fe364f833dda2f5,37289.369485966,27.397876179,2020-06-19 16:56:06.463,23.17053280686418,61.28728458919708,1970-01-01 17:25:07.109,1970-01-01 16:59:32.059
1079,103540,40.188926937,70301404,-82.757216662,20200629,190620,16981.0,0.0,0.0,431,0,40.055375009,68781249.0,-82.920787742,1593457580680,8012cb0377c9c40111803ca4fc8148c4,a63659e77ff3be2fd14c3223695f4ea4,20354.690346269,17.119193194,2020-06-29 19:06:20.680,12.647814295151514,38.294532698936315,1970-01-01 19:31:41.404,1970-01-01 19:06:21.249
1080,101228,40.259222393,48283848,-83.374477402,20200627,132056,1972.0,0.0,4.0,0,0,40.055375009,48056608.0,-82.920787742,1593264056608,80159ac0a00b31b85ddf6f4f6f9a9a86,15fc158693e831328e2fa081a853d4e1,44792.835137603,7.882233648,2020-06-27 13:20:56.608,27.83296876228751,17.63204905472907,1970-01-01 13:24:43.848,1970-01-01 13:20:56.608
1081,103760,40.089701133,85870341,-83.295776362,20200618,235052,702.0,0.0,,0,0,40.089701133,85864155.0,-83.295776362,1592524252319,805ee8e25fca2b68cab2705bdd739cd3,5a7e5265e3aa5ade8a4714862929f679,0.0,3.830107516,2020-06-18 23:50:52.319,0.0,8.56770385436797,1970-01-01 23:51:10.341,1970-01-01 23:51:04.155
1082,101260,40.091738325,80386968,-83.158672502,20200602,221628,3539.0,0.0,0.0,0,0,40.10271403,80188649.0,-83.163644367,1591136188149,80642fe8084a9793a71b846717ac022a,e16f24521cfbe0c33c606483abcf9975,1290.342810788,8.429310643,2020-06-02 22:16:28.149,0.8017816026821504,18.855825060785595,1970-01-01 22:19:46.968,1970-01-01 22:16:28.649
1083,101910,40.03354067,76960222,-83.160100968,20200608,210011,15602.0,0.0,0.0,0,0,39.953317458,75611983.0,-83.124678243,1591650011384,8065b2b6c21d66275be75a0dacee34c0,32d2bc4330feedb890ed2c97570deef2,9407.232330345,8.599769812,2020-06-08 21:00:11.384,5.845381360338803,19.23713124426811,1970-01-01 21:22:40.222,1970-01-01 21:00:11.983
1084,101829,40.133428312,78446197,-83.179831793,20200603,212034,17184.0,0.0,0.0,753,0,40.295031323,77046067.0,-83.506656892,1591219234471,8069b67daca9cb91d842ffc739be5ab0,e34bbe94b8dd063a50e9a8d475e5de6e,33106.25959361,28.044285564,2020-06-03 21:20:34.471,20.57126962994104,62.73326075467768,1970-01-01 21:47:26.197,1970-01-01 21:24:06.067
1085,100625,40.295125171,45758123,-83.506680096,20200617,121240,21192.0,69.0,0.0,10824,0,40.069260372,44131870.0,-83.159660497,1592395960556,81119f642ede04fbe52a4602fc12b114,04d31c36401809fc48cec56da09c0943,38761.40605427,27.945154992,2020-06-17 12:12:40.556,24.085213641347806,62.51151204912252,1970-01-01 12:42:38.123,1970-01-01 12:15:31.870
1086,101228,40.267262806,72471869,-83.37478008,20200625,195850,6743.0,0.0,14.0,0,1,40.241152458,71930718.0,-83.395895057,1593115130121,8115d06ee24c90417da9beff2b87b209,661bbcd6d051ad8e87315a3a8511a36a,3410.693215949,10.120523369,2020-06-25 19:58:50.121,2.1193058542874463,22.63895901474804,1970-01-01 20:07:51.869,1970-01-01 19:58:50.718
1087,102989,40.117977583,268180,-83.14227554,20200617,235018,8418.0,0.0,3.0,0,0,40.104929459,,-83.160316202,1592437818702,8140af93ca91a3e91aa3cff7dc173aba,a914e36ce1c1a93b497d56eaef663179,2112.982334113,9.154474518,2020-06-17 23:50:18.702,1.312945945930129,20.477969948607043,1970-01-01 00:04:28.180,
1088,102816,40.117977583,73542569,-83.14227554,20200624,202541,0.0,0.0,0.0,0,0,40.104929459,73541266.0,-83.160316202,1593030341266,8143c39cf19afd2f5983a52e941d6f90,d7ce07847e7d4ccc1b2d39515dbb3f84,2112.982334113,24.51111,2020-06-24 20:25:41.266,1.312945945930129,54.829774554516,1970-01-01 20:25:42.569,1970-01-01 20:25:41.266
1089,100625,40.064014179,74394257,-83.142903239,20200606,203750,2626.0,0.0,0.0,0,0,40.064158605,74391256.0,-83.142257419,1591475870646,8145e2ba9163ad836ea958bc3394d475,4d7b320129bca5722ada08c01513c585,57.383790332,19.056348857,2020-06-06 20:37:50.646,0.03565662318238517,42.627825164242616,1970-01-01 20:39:54.257,1970-01-01 20:39:51.256
1090,101228,40.267166648,40966971,-83.374774762,20200621,110651,10750.0,0.0,4.0,0,0,40.285414165,40240505.0,-83.526998508,1592737611188,815e6a90699571d73af1f2123da82516,4aaacbb863ffd9d6e32beeef7bdd45c0,13104.0270603,25.838369498,2020-06-21 11:06:51.188,8.142462398485671,57.798768576030334,1970-01-01 11:22:46.971,1970-01-01 11:10:40.505
1091,101735,40.285343393,37634914,-83.527028813,20200622,95431,24260.0,0.0,1.0,0,0,40.089398867,35855248.0,-83.032558017,1592819671701,8168bd5715e42d4a973aba8044351a9f,12a01eabe1cbb61c0cd3a2ae7d98c3e2,47397.789997002,30.916725551,2020-06-22 09:54:31.701,29.45161216822713,69.15872402046152,1970-01-01 10:27:14.914,1970-01-01 09:57:35.248
