,id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
2306,170233,33.0,2022-06-30 10:33:04,2022-06-30 12:28:24,43,2,1,3,Completed,39.98436114,-82.91757494,40.08588177,-82.9606125,80.731,40.400795886,7.0
2307,170237,33.0,2022-06-30 12:30:15,2022-06-30 15:34:15,43,4,0,4,Completed,40.08579303,-82.96057287,39.94246916,-82.88924415,58.472,22.786286239,9.89
2308,170238,24.0,2022-06-30 12:07:19,2022-06-30 13:27:45,41,4,0,4,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2309,170239,2167.0,2022-06-29 19:27:02,2022-06-29 20:44:15,55,4,0,4,Completed,39.98979008,-82.92917015,40.05712705,-82.96036819,84.644,44.546686765,4.65
2310,170240,11.0,2022-06-30 12:18:29,2022-06-30 13:10:16,42,1,0,1,Completed,40.08758006,-82.97239157,39.97116955,-82.96810823,70.865,34.904493036,8.03
2311,170241,16576.0,2022-06-30 12:31:58,2022-06-30 13:37:21,72,2,0,2,Completed,40.01870297,-82.89075273,39.99406654,-82.98520897,68.27,28.280166667,1.7
2312,170242,11.0,2022-06-30 17:40:07,2022-06-30 19:23:29,42,2,1,3,Completed,40.06262589,-82.90468701,39.96918968,-82.88860125,70.798,40.897007001,6.45
2313,170243,2167.0,2022-06-30 04:06:01,2022-06-30 05:19:16,55,8,0,8,Completed,39.98985384,-82.9291308,40.05581125,-82.97488709,77.33,40.653893431,4.55
2314,170244,16576.0,2022-06-30 17:42:40,2022-06-30 18:51:09,72,1,1,2,Completed,39.98399215,-82.91712052,40.01205913,-82.78664555,70.172,30.902262525,1.94
2315,170245,24.0,2022-06-30 17:55:40,2022-06-30 19:02:30,41,5,0,5,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2316,170248,3843.0,2022-06-30 04:44:54,2022-06-30 06:15:53,81,13,0,13,Completed,39.98437811,-82.91742996,40.1249844,-83.08521392,74.467,40.189642452,9.7
2317,170249,3843.0,2022-06-30 06:16:01,2022-06-30 07:14:47,81,2,0,2,Completed,40.12500891,-83.08516912,40.07846124,-83.14332456,76.278,55.514744817,3.21
2318,170250,11.0,2022-06-30 19:25:30,2022-06-30 20:09:32,42,1,0,1,Completed,39.96403176,-82.89499633,39.96026523,-83.04101825,56.481,22.473091772,0.26
2319,170252,24.0,2022-06-30 19:02:36,2022-06-30 20:20:21,41,3,0,3,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2320,170254,16576.0,2022-06-30 18:51:15,2022-06-30 19:52:58,72,2,0,2,Completed,40.0117584,-82.78635935,40.10536756,-82.89978025,66.996,32.002742553,6.46
2321,170255,2190.0,2022-06-30 22:13:54,2022-06-30 23:22:57,46,2,0,2,Completed,39.98440226,-82.91757019,39.98440226,-82.91757019,0.0,0.0,0.0
2322,170259,21.0,2022-06-30 19:54:46,2022-06-30 20:50:17,253,1,0,1,Completed,39.90453226,-82.92203805,40.10730806,-83.15800879,68.673,40.295973558,13.99
2323,170260,21.0,2022-06-30 20:50:30,2022-06-30 21:20:05,253,1,0,1,Completed,40.1073015,-83.15803067,40.11815189,-83.08336623,44.514,18.240625,0.75
2324,170309,3843.0,2022-07-11 01:02:32,2022-07-11 02:02:46,81,5,0,5,Completed,39.93325469,-83.05838105,39.89486924,-83.42199932,78.136,50.992722034,2.65
2325,170315,45.0,2022-07-01 11:07:55,2022-07-01 11:33:37,5,1,0,1,Completed,40.02274047,-82.96421569,40.09855091,-83.15024328,87.486,50.302043165,5.23
2326,170321,21.0,2022-07-06 09:01:05,2022-07-06 09:41:40,85,1,0,1,Completed,39.98443777,-82.91690537,40.09849534,-83.10005111,72.275,44.843811005,7.87
2327,170327,2190.0,2022-07-06 22:39:59,2022-07-06 23:35:42,253,2,0,2,Completed,39.98436641,-82.91746312,39.98436641,-82.91746312,0.0,0.0,0.0
2328,170328,15602.0,2022-07-05 08:44:21,2022-07-05 09:25:13,46,1,0,1,Completed,39.98443974,-82.91688749,40.09844951,-83.10002975,71.559,43.545728929,7.87
2329,170330,2190.0,2022-07-05 18:14:38,2022-07-05 18:54:55,253,1,0,1,Completed,39.86766508,-82.93517501,39.95550711,-82.8668379,70.53,44.321560284,6.06
2330,170331,2190.0,2022-07-05 22:19:56,2022-07-05 23:31:59,253,2,0,2,Completed,39.98436641,-82.91746312,39.98436641,-82.91746312,0.0,0.0,0.0
2331,170340,15602.0,2022-07-14 08:44:10,2022-07-14 09:23:18,46,1,0,1,Completed,39.98442475,-82.91692086,40.09841595,-83.10004298,68.942,44.828634615,7.86
2332,170343,2190.0,2022-07-14 18:11:51,2022-07-14 18:56:33,46,1,0,1,Completed,40.05888231,-82.94066114,39.73289797,-82.67040124,79.567,49.331521097,22.49
2333,170346,15602.0,2022-07-13 08:42:39,2022-07-13 09:21:20,46,1,0,1,Completed,39.98445354,-82.91688232,40.09848663,-83.10003658,66.257,45.145547847,7.87
2334,170351,21.0,2022-07-13 20:47:45,2022-07-13 21:21:38,253,1,0,1,Completed,40.1072528,-83.15801876,40.11028477,-82.97684041,70.642,30.008777344,0.21
2335,170352,2190.0,2022-07-13 22:20:25,2022-07-13 23:14:20,46,2,0,2,Completed,39.98420732,-82.9175485,39.98420732,-82.9175485,0.0,0.0,0.0
2336,170353,15602.0,2022-07-12 08:43:17,2022-07-12 09:21:50,46,1,0,1,Completed,39.98442238,-82.91691316,40.09846365,-83.1000532,68.629,45.77448301,7.87
2337,170356,2190.0,2022-07-12 22:59:16,2022-07-12 23:37:07,46,2,0,2,Completed,40.09296251,-83.14741913,40.06411489,-83.09265396,48.093,20.79096,1.99
2338,170361,2190.0,2022-07-11 20:51:55,2022-07-11 21:33:17,46,1,0,1,Completed,39.8353356,-82.96181979,40.11818148,-83.08337288,77.867,50.286014706,19.51
2339,170362,2190.0,2022-07-11 22:59:08,2022-07-11 23:16:38,46,1,0,1,Completed,40.09298846,-83.14741619,40.06412334,-83.09268066,47.422,25.25202459,1.99
2340,170363,3843.0,2022-07-10 09:13:35,2022-07-10 09:50:42,81,1,0,1,Completed,39.93320439,-83.05837278,40.09828221,-83.10008116,70.462,40.380427136,11.39
2341,170364,3843.0,2022-07-10 18:01:52,2022-07-10 18:41:26,81,1,0,1,Completed,39.93322997,-83.05850184,40.14355099,-83.12742221,75.429,38.423849624,14.51
2342,170365,16576.0,2022-07-09 08:55:09,2022-07-09 09:27:21,253,1,0,1,Completed,39.98439882,-82.9168662,40.09849888,-83.10002417,95.316,56.402305389,7.87
2343,170366,44.0,2022-07-09 18:07:07,2022-07-09 19:15:08,46,1,0,1,Completed,39.98439025,-82.91752277,39.98439025,-82.91752277,0.0,0.0,0.0
2344,170373,18228.0,2022-07-07 08:41:39,2022-07-07 09:25:00,85,1,0,1,Completed,39.98441821,-82.91687074,40.09853803,-83.10002108,68.002,44.851784689,7.87
2345,170376,3843.0,2022-07-07 18:10:13,2022-07-07 18:50:04,81,1,0,1,Completed,39.93328705,-83.0585361,40.14361397,-83.12742374,78.74,43.045655696,14.51
2346,170379,15602.0,2022-07-15 08:44:08,2022-07-15 09:22:34,46,1,0,1,Completed,39.98447477,-82.91689074,40.09842881,-83.1000098,73.505,46.055453883,7.86
2347,170384,2190.0,2022-07-15 22:40:05,2022-07-15 23:13:44,46,1,0,1,Completed,39.98420812,-82.91753035,39.98420812,-82.91753035,0.0,0.0,0.0
2348,170390,33.0,2022-07-09 14:19:16,2022-07-09 14:55:01,42,5,3,8,Completed,40.09812661,-83.12114965,40.06535198,-83.16235024,40.734,20.172424893,2.26
2349,170391,33.0,2022-07-09 13:33:23,2022-07-09 14:01:49,42,1,0,1,Completed,40.10620607,-83.10794222,40.09869215,-83.12264727,61.873,24.186484979,0.52
2350,170392,33.0,2022-07-09 14:56:23,2022-07-09 19:44:56,42,1,0,1,Completed,40.06593392,-83.16167679,39.98412439,-82.91714602,67.845,26.244617617,5.64
2351,170400,6.0,2022-07-12 16:57:17,2022-07-12 18:13:59,55,11,0,11,Completed,39.98981407,-82.92915094,39.98981407,-82.92915094,0.0,0.0,0.0
2352,170411,21.0,2022-07-15 13:00:58,2022-07-15 14:29:11,71,11,0,11,Completed,40.08650892,-82.96005694,40.11133721,-83.09015575,74.154,33.296305,1.71
2353,170413,16576.0,2022-07-15 15:52:48,2022-07-15 17:56:09,72,20,0,20,Completed,39.97117194,-82.96794435,39.83572592,-82.96270793,68.338,33.810569211,9.34
2354,170414,21.0,2022-07-15 18:03:47,2022-07-15 18:43:59,71,10,0,10,Completed,40.09500487,-83.15851624,39.97115247,-82.96801439,80.663,49.720407666,8.55
2355,170420,2167.0,2022-07-06 06:48:29,2022-07-06 08:29:32,55,14,0,14,Completed,39.98088443,-82.95247006,40.10615501,-82.97761749,72.163,41.934322581,8.64
2356,170421,3843.0,2022-07-06 05:04:44,2022-07-06 06:26:43,43,2,0,2,Completed,39.98416435,-82.91737986,39.98416435,-82.91737986,0.0,0.0,0.0
2357,170422,3843.0,2022-07-06 16:17:40,2022-07-06 18:06:37,81,8,0,8,Completed,39.93325869,-83.05850755,39.83579271,-82.96167382,68.874,32.51382442,6.72
2358,170424,2167.0,2022-07-07 05:35:57,2022-07-07 07:17:51,55,14,0,14,Completed,39.9896753,-82.92917011,40.10667234,-82.97823884,76.055,45.815638254,8.07
2359,170425,3843.0,2022-07-07 05:07:09,2022-07-07 06:22:46,81,2,0,2,Completed,40.11450135,-83.08976726,40.10062302,-83.07799954,78.202,53.902531825,0.96
2360,170426,2733.0,2022-07-07 16:17:05,2022-07-07 17:55:15,51,8,0,8,Completed,39.94408107,-83.04286639,39.83589256,-82.96178546,73.974,33.802140426,7.46
2361,170428,3843.0,2022-07-08 05:28:09,2022-07-08 06:15:37,43,2,0,2,Completed,39.98414822,-82.917413,39.98414822,-82.917413,0.0,0.0,0.0
2362,170429,2167.0,2022-07-08 05:41:03,2022-07-08 07:24:02,55,14,0,14,Completed,39.9897933,-82.92916677,40.10014567,-82.83765662,77.711,44.169613711,7.61
2363,170430,2733.0,2022-07-08 16:17:07,2022-07-08 17:55:01,51,8,0,8,Completed,40.02213424,-82.90368824,39.83544162,-82.96109755,68.226,31.196004848,12.88
2364,170627,2733.0,2022-07-01 00:59:17,2022-07-01 02:02:20,51,9,0,9,Completed,39.94322755,-83.04504313,39.89517632,-83.42252281,71.379,50.368197952,3.32
2365,170628,33.0,2022-07-01 10:54:16,2022-07-01 12:27:59,43,1,1,2,Completed,39.98430847,-82.91760376,39.98430847,-82.91760376,0.0,0.0,0.0
2366,170629,16576.0,2022-07-01 10:49:58,2022-07-01 12:08:25,72,3,1,4,Completed,39.98417085,-82.91688326,40.00226736,-83.15561232,66.414,39.331771863,1.25
2367,170631,24.0,2022-07-05 10:35:42,2022-07-05 12:14:09,72,5,0,5,Completed,39.98227852,-82.88612735,39.97115656,-82.96806184,65.833,29.13338829,0.77
2368,170634,2733.0,2022-06-30 18:15:52,2022-06-30 19:37:24,51,3,0,3,Completed,39.88956007,-83.44146666,40.09351464,-83.12577309,72.566,49.01946747,14.07
2369,170636,24.0,2022-07-07 10:30:33,2022-07-07 12:07:55,72,4,0,4,Completed,39.98414998,-82.91697364,39.97117042,-82.96798315,56.481,24.184743849,0.9
2370,170637,24.0,2022-07-08 10:31:01,2022-07-08 12:23:58,71,4,0,4,Completed,39.98405894,-82.91714079,39.98405894,-82.91714079,0.0,0.0,0.0
2371,170640,24.0,2022-07-11 10:31:20,2022-07-11 12:09:05,41,4,0,4,Completed,39.99703584,-82.92241309,39.9970753,-82.92230007,6.643,1.816857143,0.0
2372,170641,24.0,2022-07-12 10:40:24,2022-07-12 12:09:03,71,5,0,5,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2373,170643,24.0,2022-07-13 10:28:43,2022-07-13 12:04:32,71,4,0,4,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2374,170647,2167.0,2022-06-30 21:26:08,2022-06-30 22:48:57,55,4,0,4,Completed,39.91135194,-83.02002169,40.05945599,-82.95242447,75.496,43.466372222,10.22
2375,170648,24.0,2022-07-14 10:02:49,2022-07-14 12:37:47,72,5,1,6,Completed,39.98413992,-82.91695349,39.97119319,-82.96798464,66.772,30.937009709,0.89
2376,170652,11.0,2022-07-01 12:09:18,2022-07-01 16:53:47,42,4,1,5,Completed,40.08782966,-82.97313125,39.98405226,-82.91700866,69.545,25.860978417,7.16
2377,170653,24.0,2022-07-01 12:15:01,2022-07-01 13:32:08,41,2,1,3,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2378,170655,11.0,2022-07-06 12:04:31,2022-07-06 13:19:40,42,3,0,3,Completed,40.10544295,-82.97771293,39.9711839,-82.96810325,45.007,22.92476378,9.26
2379,170657,11.0,2022-07-08 12:08:48,2022-07-08 16:36:49,42,4,1,5,Completed,40.08786828,-82.97225691,39.98406126,-82.91728076,70.955,25.05747093,7.16
2380,170659,11.0,2022-07-11 12:04:36,2022-07-11 13:47:48,42,3,1,4,Completed,40.08749498,-82.97281441,39.97115065,-82.96805406,72.32,28.690540157,8.03
2381,170661,11.0,2022-07-12 12:06:36,2022-07-12 14:06:51,42,3,1,4,Completed,40.0878365,-82.97223791,39.97117691,-82.96807459,64.513,29.11715808,8.05
2382,170662,11.0,2022-07-13 12:01:18,2022-07-13 13:41:30,42,4,1,5,Completed,40.08779904,-82.97247922,39.9711562,-82.96812729,71.358,27.845612069,8.05
2383,170675,24.0,2022-07-07 17:40:33,2022-07-07 18:53:37,72,4,0,4,Completed,39.98517958,-82.93135147,40.01206843,-82.78731425,67.108,30.077354709,1.86
2384,170676,33.0,2022-07-08 17:49:54,2022-07-08 18:44:52,41,2,0,2,Completed,39.99703584,-82.92241309,39.99703584,-82.92241309,0.0,0.0,0.0
2385,170677,24.0,2022-07-08 19:03:01,2022-07-08 20:04:43,71,2,0,2,Completed,39.98405894,-82.91714079,39.98405894,-82.91714079,0.0,0.0,0.0
2386,170678,21.0,2022-07-01 13:06:06,2022-07-01 14:11:16,46,14,0,14,Completed,39.90446761,-82.92213481,40.06272531,-82.9691219,66.369,34.165210111,10.92
2387,170682,24.0,2022-07-12 17:40:36,2022-07-12 19:10:57,71,5,0,5,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2388,170683,33.0,2022-07-12 17:37:02,2022-07-12 21:12:55,41,2,1,3,Completed,39.9970753,-82.92230007,39.9970753,-82.92230007,0.0,0.0,0.0
2389,170684,33.0,2022-07-13 17:49:37,2022-07-13 18:45:32,41,2,0,2,Completed,39.9970753,-82.92230007,39.9970753,-82.92230007,0.0,0.0,0.0
2390,170685,24.0,2022-07-13 17:43:18,2022-07-13 18:36:00,71,2,0,2,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2391,170782,2167.0,2022-07-01 04:16:12,2022-07-01 05:45:20,55,8,0,8,Completed,39.83559871,-82.96263013,40.0558053,-82.97486164,74.489,40.643893424,15.19
2392,170783,3843.0,2022-07-01 04:16:33,2022-07-01 05:34:59,81,13,0,13,Completed,39.93328383,-83.05834006,40.06288639,-82.96928824,73.192,45.416793834,8.94
2393,170784,3843.0,2022-07-01 05:35:06,2022-07-01 06:42:13,81,2,0,2,Completed,40.0628708,-82.96925114,40.10058725,-83.07794719,77.195,51.359623377,2.6
2394,170785,11.0,2022-07-01 19:14:18,2022-07-01 21:16:34,42,4,1,5,Completed,39.8759669,-82.8664836,40.11888922,-83.07387087,70.239,29.457208791,16.76
2395,170815,11.0,2022-07-06 19:21:55,2022-07-06 20:21:14,42,3,0,3,Completed,39.97115021,-82.96807536,40.12765905,-82.99680361,71.984,27.14544,10.8
2396,170816,11.0,2022-07-07 19:18:49,2022-07-07 19:56:47,42,1,0,1,Completed,39.96411049,-82.89703886,40.00957123,-82.97604348,64.177,22.686677778,3.14
2397,170818,11.0,2022-07-08 19:09:22,2022-07-08 21:06:14,42,4,1,5,Completed,39.9673777,-82.89235981,40.11898366,-83.07391387,59.01,21.104012422,10.46
2398,170819,24.0,2022-07-08 20:05:03,2022-07-08 21:03:21,71,2,1,3,Completed,39.98405894,-82.91714079,39.98405894,-82.91714079,0.0,0.0,0.0
2399,170820,11.0,2022-07-11 19:15:17,2022-07-11 20:30:36,42,3,1,4,Completed,39.97104571,-82.96792828,40.11894268,-83.07395664,70.597,26.2587,10.2
2400,170822,11.0,2022-07-12 19:34:40,2022-07-12 21:29:19,42,3,1,4,Completed,39.93452844,-82.97123135,40.06358336,-82.99261766,64.311,23.258201717,8.9
2401,170823,11.0,2022-07-13 19:10:51,2022-07-13 20:54:08,42,4,1,5,Completed,39.97260937,-82.9127204,40.11893988,-83.07386843,65.452,22.251306065,10.1
2402,170828,16576.0,2022-07-05 12:21:16,2022-07-05 13:45:41,43,3,0,3,Completed,39.98416043,-82.91739511,39.97116333,-82.96802951,68.987,26.253473958,0.9
2403,170829,11.0,2022-07-05 12:09:05,2022-07-05 13:38:32,42,0,2,2,Completed,40.08743747,-82.98079513,39.97213902,-82.96819371,69.367,35.027983631,7.95
2404,170830,11.0,2022-07-05 19:23:51,2022-07-05 21:34:37,42,3,2,5,Completed,39.92313668,-82.98725511,40.06360393,-82.99263263,65.676,27.539267535,9.69
2405,170834,16576.0,2022-07-06 19:05:26,2022-07-06 20:10:57,43,2,0,2,Completed,39.94318757,-82.88916123,39.98172552,-83.15912457,72.879,37.193201869,2.66
2406,170842,33.0,2022-07-14 17:44:10,2022-07-14 19:16:30,43,3,0,3,Completed,39.94846227,-82.89943919,40.01101791,-82.78883715,59.994,23.768272572,4.32
2407,170843,24.0,2022-07-14 17:56:01,2022-07-14 19:09:21,72,3,1,4,Completed,39.97117394,-82.96794343,39.89004468,-82.69412635,68.516,33.934262857,5.6
2408,170847,24.0,2022-07-01 10:20:34,2022-07-01 11:45:06,41,0,2,2,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2409,170848,11.0,2022-07-01 10:31:35,2022-07-01 12:11:34,42,1,1,2,Completed,39.98405397,-82.91695863,40.09953678,-82.97505751,72.699,38.832425897,7.97
2410,170849,16576.0,2022-07-01 12:11:50,2022-07-01 12:49:33,72,2,0,2,Completed,40.00226736,-83.15561232,39.86345002,-83.00441784,67.264,45.445451493,9.58
2411,170850,33.0,2022-07-01 12:43:26,2022-07-01 13:54:50,43,2,0,2,Completed,39.98430847,-82.91760376,39.98430847,-82.91760376,0.0,0.0,0.0
2412,170854,16576.0,2022-07-01 18:50:43,2022-07-01 20:04:52,72,2,0,2,Completed,39.86986999,-82.97681514,39.98409224,-82.91714436,66.235,46.010584615,7.88
2413,170858,11.0,2022-07-05 10:09:50,2022-07-05 12:08:45,42,2,1,3,Completed,39.98422024,-82.91687598,40.08744985,-82.98069983,69.345,40.478168378,7.12
2414,170859,11.0,2022-07-06 11:16:46,2022-07-06 11:32:18,42,0,1,1,Completed,39.98414424,-82.91693975,40.00266782,-82.98078853,67.309,32.944409091,1.28
2415,170862,16576.0,2022-07-07 10:38:05,2022-07-07 12:04:00,43,1,1,2,Completed,39.98417051,-82.91754718,40.08785518,-82.97216259,79.03,40.429227017,7.15
2416,170863,11.0,2022-07-07 10:32:21,2022-07-07 12:07:45,42,2,0,2,Completed,39.98410086,-82.91692057,40.0879244,-82.97202588,72.969,44.094547649,7.16
2417,170864,11.0,2022-07-08 10:38:32,2022-07-08 12:08:41,42,1,1,2,Completed,39.98400465,-82.91693411,40.08788937,-82.97224817,72.99,36.353594203,7.17
2418,170869,11.0,2022-07-11 10:48:02,2022-07-11 12:04:29,42,0,2,2,Completed,39.98417082,-82.91703794,40.08752768,-82.97258193,74.579,45.092022514,7.13
2419,170872,11.0,2022-07-12 10:00:40,2022-07-12 12:05:41,42,2,1,3,Completed,39.98406129,-82.91694552,40.08790944,-82.97222346,73.886,43.344511038,7.16
2420,170884,24.0,2022-07-05 12:14:39,2022-07-05 13:31:15,72,4,0,4,Completed,39.97115012,-82.9680707,39.9840603,-82.91713801,69.635,30.454635025,0.89
2421,170889,24.0,2022-07-07 12:08:08,2022-07-07 13:00:40,72,3,0,3,Completed,39.97117042,-82.96798315,40.0878873,-82.97220831,63.662,24.94498,8.05
2422,170890,33.0,2022-07-08 12:59:10,2022-07-08 14:15:39,41,2,0,2,Completed,39.99703584,-82.92241309,39.99703584,-82.92241309,0.0,0.0,0.0
2423,170891,16576.0,2022-07-08 12:41:54,2022-07-08 13:46:01,43,2,0,2,Completed,39.98413582,-82.91739511,40.08789667,-82.97202171,69.165,30.805945607,7.16
2424,170892,16576.0,2022-07-11 12:03:19,2022-07-11 13:52:22,72,5,0,5,Completed,39.97117146,-82.96796161,39.97116981,-82.96797128,66.996,33.827440701,0.0
2425,170896,24.0,2022-07-12 12:09:18,2022-07-12 13:20:09,71,3,0,3,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2426,170897,24.0,2022-07-13 12:04:46,2022-07-13 13:20:28,71,4,0,4,Completed,39.98406828,-82.9170204,39.98406828,-82.9170204,0.0,0.0,0.0
2427,170901,11.0,2022-07-14 12:33:10,2022-07-14 13:55:49,42,3,0,3,Completed,40.08788521,-82.97224978,39.97117739,-82.96808595,72.364,34.036615883,8.05
2428,170905,11.0,2022-07-05 17:40:09,2022-07-05 19:23:45,42,2,1,3,Completed,40.06698236,-82.90612235,39.92320897,-82.98724482,75.451,44.410482961,9.92
2429,170906,33.0,2022-07-05 19:04:13,2022-07-05 21:57:46,41,3,0,3,Completed,39.99703608,-82.92238334,39.99703608,-82.92238334,0.0,0.0,0.0
2430,170907,24.0,2022-07-05 19:31:03,2022-07-05 20:50:03,71,4,1,5,Completed,39.98405351,-82.91706746,39.98405351,-82.91706746,0.0,0.0,0.0
2431,170909,11.0,2022-07-06 17:40:49,2022-07-06 18:33:11,42,1,0,1,Completed,40.00407751,-82.91844068,39.93723668,-82.96057816,72.453,37.497759494,4.61
2432,170910,24.0,2022-07-06 18:43:41,2022-07-06 20:38:46,71,5,0,5,Completed,39.98405894,-82.91714079,39.98405894,-82.91714079,0.0,0.0,0.0
2433,170912,16576.0,2022-07-07 17:44:57,2022-07-07 19:16:28,43,1,1,2,Completed,39.94513128,-82.88870875,39.87669119,-82.8669551,80.06,42.059830189,4.72
2434,170914,11.0,2022-07-07 17:40:17,2022-07-07 19:16:53,42,2,0,2,Completed,40.0128115,-82.90229664,39.96859742,-82.88934471,73.841,43.239359577,3.05
2435,170916,24.0,2022-07-07 18:53:44,2022-07-07 19:55:49,72,3,0,3,Completed,40.01206527,-82.7872975,40.02790822,-82.92495593,66.838,32.056650602,1.09
2436,170918,11.0,2022-07-08 17:40:15,2022-07-08 19:09:14,42,2,1,3,Completed,40.06531724,-82.90557339,39.96779578,-82.891433,70.351,36.406633745,6.73
2437,170919,33.0,2022-07-08 18:45:17,2022-07-08 20:15:01,41,2,0,2,Completed,39.99703584,-82.92241309,39.99703584,-82.92241309,0.0,0.0,0.0
2438,170920,16576.0,2022-07-08 19:39:21,2022-07-08 20:44:53,43,3,0,3,Completed,40.08786512,-82.97202215,39.9572742,-82.94103185,62.723,25.519093069,9.01
2439,171032,2733.0,2022-07-04 16:46:49,2022-07-04 18:52:27,51,14,0,14,Completed,40.09834829,-82.84851944,39.8354632,-82.96096183,75.519,30.661370177,18.14
2440,171171,21.0,2022-07-01 18:34:42,2022-07-01 19:50:46,46,4,0,4,Completed,39.83560599,-82.96241333,40.05808362,-82.95942737,72.051,35.584475584,15.35
2441,171172,2167.0,2022-07-02 03:13:57,2022-07-02 04:41:07,55,8,0,8,Completed,39.83574844,-82.96169029,39.98977828,-82.92913359,72.946,39.382040453,10.63
2442,171173,16576.0,2022-07-02 03:06:29,2022-07-02 04:39:23,253,13,0,13,Completed,39.98417581,-82.91690714,40.12079829,-83.09436793,84.869,44.123645423,9.43
2443,171180,3843.0,2022-07-05 05:13:44,2022-07-05 06:23:34,81,2,0,2,Completed,39.93325708,-83.05856967,40.10061073,-83.07799748,72.588,46.174635025,11.55
2444,171181,2167.0,2022-07-05 05:27:33,2022-07-05 07:31:01,55,14,0,14,Completed,39.98979019,-82.92913926,40.1059324,-82.97754992,87.867,44.961618048,8.01
2445,171182,11.0,2022-07-01 17:40:09,2022-07-01 19:14:10,42,2,1,3,Completed,40.05824294,-82.9029831,39.8765114,-82.86672786,71.782,33.806432117,12.54
2446,171234,2167.0,2022-07-02 20:28:03,2022-07-02 21:10:20,55,1,0,1,Completed,39.98971428,-82.92923549,40.10352095,-83.08982911,73.259,44.772658385,7.85
2447,171235,2167.0,2022-07-03 07:33:35,2022-07-03 08:18:27,55,4,0,4,Completed,39.98974478,-82.92907576,39.99701988,-82.88525472,83.795,60.974,0.5
2448,171336,16576.0,2022-07-08 15:05:04,2022-07-08 15:53:21,43,1,0,1,Completed,39.98312496,-82.81711533,39.90600347,-82.77791206,49.167,23.472701613,5.32
2449,171341,44.0,2022-07-05 17:58:51,2022-07-05 18:40:33,5,1,0,1,Completed,40.00982149,-82.9407834,40.10004056,-83.09274202,73.953,32.465376847,6.22
2450,171460,18228.0,2022-07-12 11:41:34,2022-07-12 12:57:48,85,3,0,3,Completed,39.90699641,-82.86591115,40.02955611,-82.94043224,73.035,36.028117021,8.46
2451,171477,16576.0,2022-07-06 12:37:50,2022-07-06 13:34:39,43,2,0,2,Completed,39.98089905,-83.15165292,39.97115246,-82.96803769,77.598,40.23786052,0.67
2452,171486,24.0,2022-07-06 17:42:05,2022-07-06 18:43:36,71,2,0,2,Completed,39.98405894,-82.91714079,39.98405894,-82.91714079,0.0,0.0,0.0
2453,171539,16576.0,2022-07-06 10:53:56,2022-07-06 11:25:32,43,1,0,1,Completed,39.98415042,-82.91737235,40.0985541,-83.1502372,90.036,52.909710884,7.89
2454,171689,3843.0,2022-07-05 23:30:25,2022-07-06 02:39:25,81,13,0,13,Completed,39.93327678,-83.05851445,40.12504192,-83.08515163,75.854,38.895476154,13.23
2455,171690,2167.0,2022-07-06 01:35:46,2022-07-06 02:27:35,55,8,0,8,Completed,39.83566306,-82.96172243,40.05584362,-82.97486084,72.879,39.298547253,15.19
2456,171810,45.0,2022-07-07 11:02:48,2022-07-07 11:34:22,5,1,0,1,Completed,40.01583972,-82.95002468,40.09856867,-83.1502298,87.531,48.211330097,5.71
2457,171821,18228.0,2022-07-11 09:28:28,2022-07-11 10:53:08,85,9,0,9,Completed,39.9844342,-82.91685884,39.73289569,-82.67040795,72.767,51.807659396,17.35
2458,171822,18228.0,2022-07-11 17:31:24,2022-07-11 18:56:45,85,12,0,12,Completed,39.83543342,-82.96079756,39.73291684,-82.67042478,74.489,53.956990579,7.07
2459,171823,18228.0,2022-07-11 18:57:31,2022-07-11 19:59:46,85,9,0,9,Completed,39.73291684,-82.67042478,40.05801832,-82.95084055,70.082,51.585930962,22.43
2460,171824,45.0,2022-07-12 02:33:24,2022-07-12 04:08:51,85,12,0,12,Completed,39.98942784,-82.95006976,40.05912659,-82.94989248,82.721,59.326146113,4.81
2461,171825,18228.0,2022-07-13 09:27:45,2022-07-13 10:50:06,85,9,0,9,Completed,39.98447782,-82.91683817,39.73289076,-82.67037833,72.23,51.337552413,17.36
2462,171826,18228.0,2022-07-13 18:55:04,2022-07-13 19:58:26,85,9,0,9,Completed,39.73291182,-82.67042164,40.0580647,-82.95082321,75.249,53.36177533,22.43
